entity_id,entity_name,sector,fiscal_year,statement,line_item,line_order,value,is_ratio
E07,OUTsurance Group,insurance,FY2025,income_statement,Export revenue share,16,0.5647681515741452,True
E07,OUTsurance Group,insurance,FY2026,income_statement,Export revenue share,16,0.5918820108066603,True
E07,OUTsurance Group,insurance,FY2024,income_statement,Effective cash tax rate,17,,True
E07,OUTsurance Group,insurance,FY2025,income_statement,Effective cash tax rate,17,0.786906868831924,True
E07,OUTsurance Group,insurance,FY2026,income_statement,Effective cash tax rate,17,,True
E07,OUTsurance Group,insurance,FY2024,income_statement,Revenue growth,18,,True
E07,OUTsurance Group,insurance,FY2025,income_statement,Revenue growth,18,0.8514751138764334,True
E07,OUTsurance Group,insurance,FY2026,income_statement,Revenue growth,18,0.15525596307069245,True
E08,Sanlam,insurance,FY2024,cash_flow,Receipts from customers,0,9091517770.77,False
E08,Sanlam,insurance,FY2025,cash_flow,Receipts from customers,0,7630186663.09,False
E08,Sanlam,insurance,FY2026,cash_flow,Receipts from customers,0,6154836080.87,False
E08,Sanlam,insurance,FY2024,cash_flow,Payments to suppliers,1,-6227449495.589999,False
E08,Sanlam,insurance,FY2025,cash_flow,Payments to suppliers,1,-5256092984.34,False
E08,Sanlam,insurance,FY2026,cash_flow,Payments to suppliers,1,-4289380708.1499996,False
E08,Sanlam,insurance,FY2024,cash_flow,Payments to employees,2,-7992433.2,False
E08,Sanlam,insurance,FY2025,cash_flow,Payments to employees,2,-7998748.97,False
E08,Sanlam,insurance,FY2026,cash_flow,Payments to employees,2,-8217151.61,False
E08,Sanlam,insurance,FY2024,cash_flow,Taxation paid,3,-24389784.03,False
E08,Sanlam,insurance,FY2025,cash_flow,Taxation paid,3,-18330620.09,False
E08,Sanlam,insurance,FY2026,cash_flow,Taxation paid,3,-19156983.84,False
E08,Sanlam,insurance,FY2024,cash_flow,Net cash from operating activities,4,2831686057.9500012,False
E08,Sanlam,insurance,FY2025,cash_flow,Net cash from operating activities,4,2347764309.69,False
E08,Sanlam,insurance,FY2026,cash_flow,Net cash from operating activities,4,1838081237.2700005,False
E08,Sanlam,insurance,FY2024,cash_flow,Intragroup sweeps received,5,7988799840.73,False
E08,Sanlam,insurance,FY2025,cash_flow,Intragroup sweeps received,5,6596196898.19,False
E08,Sanlam,insurance,FY2026,cash_flow,Intragroup sweeps received,5,5105084789.25,False
E08,Sanlam,insurance,FY2024,cash_flow,Intragroup sweeps paid,6,-8119244899.08,False
E08,Sanlam,insurance,FY2025,cash_flow,Intragroup sweeps paid,6,-6722399625.39,False
E08,Sanlam,insurance,FY2026,cash_flow,Intragroup sweeps paid,6,-5164349626.27,False
E08,Sanlam,insurance,FY2024,cash_flow,Cross-border intragroup received,7,600488220.22,False
E08,Sanlam,insurance,FY2025,cash_flow,Cross-border intragroup received,7,647716830.07,False
E08,Sanlam,insurance,FY2026,cash_flow,Cross-border intragroup received,7,548678398.8,False
E08,Sanlam,insurance,FY2024,cash_flow,Cross-border intragroup paid,8,-683262302.39,False
E08,Sanlam,insurance,FY2025,cash_flow,Cross-border intragroup paid,8,-651329237.25,False
E08,Sanlam,insurance,FY2026,cash_flow,Cross-border intragroup paid,8,-623399146.89,False
E08,Sanlam,insurance,FY2024,cash_flow,Net intragroup and financing flows,9,-213219140.52000034,False
E08,Sanlam,insurance,FY2025,cash_flow,Net intragroup and financing flows,9,-129815134.38000071,False
E08,Sanlam,insurance,FY2026,cash_flow,Net intragroup and financing flows,9,-133985585.11000049,False
E08,Sanlam,insurance,FY2024,cash_flow,Net movement in cash,10,2618466917.430001,False
E08,Sanlam,insurance,FY2025,cash_flow,Net movement in cash,10,2217949175.3099995,False
E08,Sanlam,insurance,FY2026,cash_flow,Net movement in cash,10,1704095652.1599998,False
E08,Sanlam,insurance,FY2024,cash_flow,Memo - gross cash inflows,11,17680805831.72,False
E08,Sanlam,insurance,FY2025,cash_flow,Memo - gross cash inflows,11,14874100391.349998,False
E08,Sanlam,insurance,FY2026,cash_flow,Memo - gross cash inflows,11,11808599268.919998,False
E08,Sanlam,insurance,FY2024,cash_flow,Memo - gross cash outflows,12,-15062338914.289997,False
E08,Sanlam,insurance,FY2025,cash_flow,Memo - gross cash outflows,12,-12656151216.04,False
E08,Sanlam,insurance,FY2026,cash_flow,Memo - gross cash outflows,12,-10104503616.759998,False
E08,Sanlam,insurance,FY2024,cash_flow,Memo - foreign currency gross flows,13,2851557054.53,False
E08,Sanlam,insurance,FY2025,cash_flow,Memo - foreign currency gross flows,13,2825241687.24,False
E08,Sanlam,insurance,FY2026,cash_flow,Memo - foreign currency gross flows,13,2664890263.89,False
E08,Sanlam,insurance,FY2024,cash_flow,Operating cash conversion,14,0.31146461232844,True
E08,Sanlam,insurance,FY2025,cash_flow,Operating cash conversion,14,0.3076942168462265,True
E08,Sanlam,insurance,FY2026,cash_flow,Operating cash conversion,14,0.2986401608619581,True
E08,Sanlam,insurance,FY2024,contingent_note,Letters of credit - notional,0,48028371.6,False
E08,Sanlam,insurance,FY2025,contingent_note,Letters of credit - notional,0,49445729.22,False
E08,Sanlam,insurance,FY2026,contingent_note,Letters of credit - notional,0,30312455.84,False
E08,Sanlam,insurance,FY2024,contingent_note,Guarantees - notional,1,147082573.45,False
E08,Sanlam,insurance,FY2025,contingent_note,Guarantees - notional,1,103022264.92,False
E08,Sanlam,insurance,FY2026,contingent_note,Guarantees - notional,1,89637697.7,False
E08,Sanlam,insurance,FY2024,contingent_note,Export collections - notional,2,50282445.24,False
E08,Sanlam,insurance,FY2025,contingent_note,Export collections - notional,2,29829149.22,False
E08,Sanlam,insurance,FY2026,contingent_note,Export collections - notional,2,32386068.86,False
E08,Sanlam,insurance,FY2024,contingent_note,Total trade finance notional,3,245393390.29,False
E08,Sanlam,insurance,FY2025,contingent_note,Total trade finance notional,3,182297143.35999998,False
E08,Sanlam,insurance,FY2026,contingent_note,Total trade finance notional,3,152336222.4,False
E08,Sanlam,insurance,FY2024,contingent_note,Of which export,4,110506205.19,False
E08,Sanlam,insurance,FY2025,contingent_note,Of which export,4,93998832.53,False
E08,Sanlam,insurance,FY2026,contingent_note,Of which export,4,72993105.66,False
E08,Sanlam,insurance,FY2024,contingent_note,Of which import,5,134887185.1,False
E08,Sanlam,insurance,FY2025,contingent_note,Of which import,5,88298310.83,False
E08,Sanlam,insurance,FY2026,contingent_note,Of which import,5,79343116.74000001,False
E08,Sanlam,insurance,FY2024,contingent_note,Open exposure at period end,6,115718821.76,False
E08,Sanlam,insurance,FY2025,contingent_note,Open exposure at period end,6,84332045.98,False
E08,Sanlam,insurance,FY2026,contingent_note,Open exposure at period end,6,49844621.63,False
E08,Sanlam,insurance,FY2024,contingent_note,Settled during period,7,104313869.82000001,False
E08,Sanlam,insurance,FY2025,contingent_note,Settled during period,7,93992527.14,False
E08,Sanlam,insurance,FY2026,contingent_note,Settled during period,7,94232049.2,False
E08,Sanlam,insurance,FY2024,contingent_note,Weighted average tenor (days),8,98.10611240648832,True
E08,Sanlam,insurance,FY2025,contingent_note,Weighted average tenor (days),8,96.58390559708218,True
E08,Sanlam,insurance,FY2026,contingent_note,Weighted average tenor (days),8,99.87389143470057,True
E08,Sanlam,insurance,FY2024,contingent_note,Instrument count,9,144.0,True
E08,Sanlam,insurance,FY2025,contingent_note,Instrument count,9,119.0,True
E08,Sanlam,insurance,FY2026,contingent_note,Instrument count,9,99.0,True
E08,Sanlam,insurance,FY2024,contingent_note,Counterparty countries,10,21.0,True
E08,Sanlam,insurance,FY2025,contingent_note,Counterparty countries,10,21.0,True
E08,Sanlam,insurance,FY2026,contingent_note,Counterparty countries,10,20.0,True
E08,Sanlam,insurance,FY2024,income_statement,Revenue - domestic collections,0,8354463410.06,False
E08,Sanlam,insurance,FY2025,income_statement,Revenue - domestic collections,0,6891597794.59,False
E08,Sanlam,insurance,FY2026,income_statement,Revenue - domestic collections,0,5437584881.08,False
E08,Sanlam,insurance,FY2024,income_statement,Revenue - cross-border trade receipts,1,629143695.21,False
E08,Sanlam,insurance,FY2025,income_statement,Revenue - cross-border trade receipts,1,637394663.45,False
E08,Sanlam,insurance,FY2026,income_statement,Revenue - cross-border trade receipts,1,588560875.89,False
E08,Sanlam,insurance,FY2024,income_statement,Other operating income,2,107910665.5,False
E08,Sanlam,insurance,FY2025,income_statement,Other operating income,2,101194205.05,False
E08,Sanlam,insurance,FY2026,income_statement,Other operating income,2,128690323.9,False
E08,Sanlam,insurance,FY2024,income_statement,Total revenue,3,9091517770.77,False
E08,Sanlam,insurance,FY2025,income_statement,Total revenue,3,7630186663.09,False
E08,Sanlam,insurance,FY2026,income_statement,Total revenue,3,6154836080.87,False
E08,Sanlam,insurance,FY2024,income_statement,Cost of sales - domestic suppliers,4,-5396697324.38,False
E08,Sanlam,insurance,FY2025,income_statement,Cost of sales - domestic suppliers,4,-4468486232.92,False
E08,Sanlam,insurance,FY2026,income_statement,Cost of sales - domestic suppliers,4,-3513819189.74,False
E08,Sanlam,insurance,FY2024,income_statement,Cost of sales - cross-border trade payments,5,-676171762.77,False
E08,Sanlam,insurance,FY2025,income_statement,Cost of sales - cross-border trade payments,5,-673423300.42,False
E08,Sanlam,insurance,FY2026,income_statement,Cost of sales - cross-border trade payments,5,-632694346.14,False
E08,Sanlam,insurance,FY2024,income_statement,Cost of sales and supplier payments,6,-6072869087.15,False
E08,Sanlam,insurance,FY2025,income_statement,Cost of sales and supplier payments,6,-5141909533.34,False
E08,Sanlam,insurance,FY2026,income_statement,Cost of sales and supplier payments,6,-4146513535.8799996,False
E08,Sanlam,insurance,FY2024,income_statement,Gross profit proxy,7,3018648683.620001,False
E08,Sanlam,insurance,FY2025,income_statement,Gross profit proxy,7,2488277129.75,False
E08,Sanlam,insurance,FY2026,income_statement,Gross profit proxy,7,2008322544.9900002,False
E08,Sanlam,insurance,FY2024,income_statement,Employee costs,8,-7992433.2,False
E08,Sanlam,insurance,FY2025,income_statement,Employee costs,8,-7998748.97,False
E08,Sanlam,insurance,FY2026,income_statement,Employee costs,8,-8217151.61,False
E08,Sanlam,insurance,FY2024,income_statement,Other operating expenses,9,-154580408.44,False
E08,Sanlam,insurance,FY2025,income_statement,Other operating expenses,9,-114183451.0,False
E08,Sanlam,insurance,FY2026,income_statement,Other operating expenses,9,-142867172.27,False
E08,Sanlam,insurance,FY2024,income_statement,EBITDA proxy,10,2856075841.980001,False
E08,Sanlam,insurance,FY2025,income_statement,EBITDA proxy,10,2366094929.78,False
E08,Sanlam,insurance,FY2026,income_statement,EBITDA proxy,10,1857238221.1100004,False
E08,Sanlam,insurance,FY2024,income_statement,Taxation paid,11,-24389784.03,False
E08,Sanlam,insurance,FY2025,income_statement,Taxation paid,11,-18330620.09,False
E08,Sanlam,insurance,FY2026,income_statement,Taxation paid,11,-19156983.84,False
E08,Sanlam,insurance,FY2024,income_statement,Net cash earnings proxy,12,2831686057.950001,False
E08,Sanlam,insurance,FY2025,income_statement,Net cash earnings proxy,12,2347764309.69,False
E08,Sanlam,insurance,FY2026,income_statement,Net cash earnings proxy,12,1838081237.2700005,False
E08,Sanlam,insurance,FY2024,income_statement,Gross margin proxy,13,0.3320291242596711,True
E08,Sanlam,insurance,FY2025,income_statement,Gross margin proxy,13,0.32610960119582727,True
E08,Sanlam,insurance,FY2026,income_statement,Gross margin proxy,13,0.3262999239300812,True
E08,Sanlam,insurance,FY2024,income_statement,EBITDA margin proxy,14,0.3141473089523651,True
E08,Sanlam,insurance,FY2025,income_statement,EBITDA margin proxy,14,0.3100965984522588,True
E08,Sanlam,insurance,FY2026,income_statement,EBITDA margin proxy,14,0.30175267004795286,True
E08,Sanlam,insurance,FY2024,income_statement,Employee cost ratio,15,0.0008791087914601399,True
E08,Sanlam,insurance,FY2025,income_statement,Employee cost ratio,15,0.0010483031835502622,True
E08,Sanlam,insurance,FY2026,income_statement,Employee cost ratio,15,0.0013350723726891663,True
E08,Sanlam,insurance,FY2024,income_statement,Export revenue share,16,0.06920117312345253,True
E08,Sanlam,insurance,FY2025,income_statement,Export revenue share,16,0.08353592010183851,True
E08,Sanlam,insurance,FY2026,income_statement,Export revenue share,16,0.09562575967202779,True
E08,Sanlam,insurance,FY2024,income_statement,Effective cash tax rate,17,0.008539613574509127,True
E08,Sanlam,insurance,FY2025,income_statement,Effective cash tax rate,17,0.007747203993926137,True
E08,Sanlam,insurance,FY2026,income_statement,Effective cash tax rate,17,0.010314769329133557,True
E08,Sanlam,insurance,FY2024,income_statement,Revenue growth,18,,True
E08,Sanlam,insurance,FY2025,income_statement,Revenue growth,18,-0.16073565982330296,True
E08,Sanlam,insurance,FY2026,income_statement,Revenue growth,18,-0.1933570759620875,True
E09,Shoprite Holdings,consumer,FY2024,cash_flow,Receipts from customers,0,3599594026.42,False
E09,Shoprite Holdings,consumer,FY2025,cash_flow,Receipts from customers,0,3536915569.84,False
E09,Shoprite Holdings,consumer,FY2026,cash_flow,Receipts from customers,0,3607277398.31,False
E09,Shoprite Holdings,consumer,FY2024,cash_flow,Payments to suppliers,1,-2624109843.54,False
E09,Shoprite Holdings,consumer,FY2025,cash_flow,Payments to suppliers,1,-2662724423.58,False
E09,Shoprite Holdings,consumer,FY2026,cash_flow,Payments to suppliers,1,-2682046975.1400003,False
E09,Shoprite Holdings,consumer,FY2024,cash_flow,Payments to employees,2,-8138732.8,False
E09,Shoprite Holdings,consumer,FY2025,cash_flow,Payments to employees,2,-8518771.18,False
E09,Shoprite Holdings,consumer,FY2026,cash_flow,Payments to employees,2,-7657556.75,False
E09,Shoprite Holdings,consumer,FY2024,cash_flow,Taxation paid,3,-21185214.0,False
E09,Shoprite Holdings,consumer,FY2025,cash_flow,Taxation paid,3,-17093580.22,False
E09,Shoprite Holdings,consumer,FY2026,cash_flow,Taxation paid,3,-24651692.6,False
E09,Shoprite Holdings,consumer,FY2024,cash_flow,Net cash from operating activities,4,946160236.0800002,False
E09,Shoprite Holdings,consumer,FY2025,cash_flow,Net cash from operating activities,4,848578794.8600003,False
E09,Shoprite Holdings,consumer,FY2026,cash_flow,Net cash from operating activities,4,892921173.8199996,False
E09,Shoprite Holdings,consumer,FY2024,cash_flow,Intragroup sweeps received,5,2954473730.21,False
E09,Shoprite Holdings,consumer,FY2025,cash_flow,Intragroup sweeps received,5,2958091100.45,False
E09,Shoprite Holdings,consumer,FY2026,cash_flow,Intragroup sweeps received,5,3013401466.37,False
E09,Shoprite Holdings,consumer,FY2024,cash_flow,Intragroup sweeps paid,6,-3000515663.42,False
E09,Shoprite Holdings,consumer,FY2025,cash_flow,Intragroup sweeps paid,6,-2901833978.17,False
E09,Shoprite Holdings,consumer,FY2026,cash_flow,Intragroup sweeps paid,6,-3076162016.51,False
E09,Shoprite Holdings,consumer,FY2024,cash_flow,Cross-border intragroup received,7,699201581.36,False
E09,Shoprite Holdings,consumer,FY2025,cash_flow,Cross-border intragroup received,7,841505491.85,False
E09,Shoprite Holdings,consumer,FY2026,cash_flow,Cross-border intragroup received,7,699734406.73,False
E09,Shoprite Holdings,consumer,FY2024,cash_flow,Cross-border intragroup paid,8,-774419397.45,False
E09,Shoprite Holdings,consumer,FY2025,cash_flow,Cross-border intragroup paid,8,-816933899.6,False
E09,Shoprite Holdings,consumer,FY2026,cash_flow,Cross-border intragroup paid,8,-840127094.91,False
E09,Shoprite Holdings,consumer,FY2024,cash_flow,Net intragroup and financing flows,9,-121259749.30000007,False
