entity_id,fiscal_year,instrument_type,status,direction,tenor_days,commodity_or_contract_type,instrument_count,value_zar
E02,FY2025,letters_of_credit,active,import,270,agri_produce,1,10671770.2
E02,FY2025,letters_of_credit,active,import,270,gold,1,6887028.37
E02,FY2025,letters_of_credit,expired,export,30,electronics,1,921960.91
E02,FY2025,letters_of_credit,expired,export,60,manufactured_goods,1,3256581.34
E02,FY2025,letters_of_credit,expired,export,90,pharmaceuticals,1,3057091.47
E02,FY2025,letters_of_credit,expired,export,120,pharmaceuticals,1,3517235.63
E02,FY2025,letters_of_credit,expired,export,180,gold,1,1034692.83
E02,FY2025,letters_of_credit,expired,export,365,copper,1,2943066.85
E02,FY2025,letters_of_credit,expired,import,30,platinum_group_metals,1,1916039.96
E02,FY2025,letters_of_credit,expired,import,90,telecom_equipment,1,4149125.15
E02,FY2025,letters_of_credit,expired,import,120,gold,1,1328939.62
E02,FY2025,letters_of_credit,issued,export,30,chemicals,1,1403569.02
E02,FY2025,letters_of_credit,issued,export,30,coal,1,1547564.84
E02,FY2025,letters_of_credit,issued,export,60,coal,1,710268.59
E02,FY2025,letters_of_credit,issued,export,60,consumer_goods,1,612114.37
E02,FY2025,letters_of_credit,issued,export,90,agri_produce,1,1155601.76
E02,FY2025,letters_of_credit,issued,export,90,chemicals,1,106629.88
E02,FY2025,letters_of_credit,issued,export,90,gold,1,324388.85
E02,FY2025,letters_of_credit,issued,export,90,pharmaceuticals,1,2040034.88
E02,FY2025,letters_of_credit,issued,import,30,electronics,1,3352038.25
E02,FY2025,letters_of_credit,issued,import,30,iron_ore,1,793952.78
E02,FY2025,letters_of_credit,issued,import,30,pharmaceuticals,1,1904262.39
E02,FY2025,letters_of_credit,issued,import,30,telecom_equipment,1,1177594.44
E02,FY2025,letters_of_credit,issued,import,60,copper,1,2355534.73
E02,FY2025,letters_of_credit,issued,import,60,gold,1,1121988.74
E02,FY2025,letters_of_credit,issued,import,60,iron_ore,1,1550168.0
E02,FY2025,letters_of_credit,issued,import,60,telecom_equipment,1,176712.96
E02,FY2025,letters_of_credit,issued,import,90,pharmaceuticals,1,8189219.82
E02,FY2025,letters_of_credit,issued,import,90,platinum_group_metals,1,4016074.16
E02,FY2025,letters_of_credit,issued,import,180,platinum_group_metals,1,413532.22
E02,FY2025,letters_of_credit,issued,import,270,copper,1,6267533.77
E02,FY2025,letters_of_credit,settled,export,30,coal,1,1550927.11
E02,FY2025,letters_of_credit,settled,export,60,copper,1,6828713.33
E02,FY2025,letters_of_credit,settled,export,60,electronics,1,5317113.8
E02,FY2025,letters_of_credit,settled,export,60,telecom_equipment,1,13912305.27
E02,FY2025,letters_of_credit,settled,export,90,electronics,1,1479082.65
E02,FY2025,letters_of_credit,settled,export,90,gold,1,801483.33
E02,FY2025,letters_of_credit,settled,export,120,copper,1,1080965.88
E02,FY2025,letters_of_credit,settled,export,120,iron_ore,1,3302541.01
E02,FY2025,letters_of_credit,settled,export,180,agri_produce,2,24509885.43
E02,FY2025,letters_of_credit,settled,export,365,platinum_group_metals,1,17898756.09
E02,FY2025,letters_of_credit,settled,import,30,consumer_goods,1,4101373.54
E02,FY2025,letters_of_credit,settled,import,30,manufactured_goods,1,4907006.34
E02,FY2025,letters_of_credit,settled,import,30,platinum_group_metals,1,969271.3
E02,FY2025,letters_of_credit,settled,import,60,gold,1,12106552.29
E02,FY2025,letters_of_credit,settled,import,60,platinum_group_metals,1,1131060.01
E02,FY2025,letters_of_credit,settled,import,60,telecom_equipment,1,8135840.8
E02,FY2025,letters_of_credit,settled,import,90,agri_produce,1,463069.97
E02,FY2025,letters_of_credit,settled,import,90,coal,1,1391990.79
E02,FY2025,letters_of_credit,settled,import,90,consumer_goods,1,618700.83
E02,FY2025,letters_of_credit,settled,import,90,copper,2,3738188.52
E02,FY2025,letters_of_credit,settled,import,90,manufactured_goods,1,274542.02
E02,FY2025,letters_of_credit,settled,import,90,platinum_group_metals,1,1972274.64
E02,FY2025,letters_of_credit,settled,import,120,copper,1,1990794.61
E02,FY2025,letters_of_credit,settled,import,120,gold,1,1809457.72
E02,FY2025,letters_of_credit,settled,import,120,telecom_equipment,1,2279834.73
E02,FY2025,letters_of_credit,settled,import,180,agri_produce,1,896262.09
E02,FY2025,letters_of_credit,settled,import,180,chemicals,1,1439019.59
E02,FY2025,letters_of_credit,settled,import,180,pharmaceuticals,1,5205392.68
E02,FY2025,letters_of_credit,settled,import,270,electronics,1,2976368.38
E02,FY2025,letters_of_credit,settled,import,365,agri_produce,1,2296540.71
E02,FY2025,letters_of_credit,settled,import,365,coal,1,1357494.24
E02,FY2026,export_collections,active,export,30,iron_ore,1,7912721.97
E02,FY2026,export_collections,active,export,60,platinum_group_metals,1,6746936.77
E02,FY2026,export_collections,active,export,90,copper,1,3631378.12
E02,FY2026,export_collections,active,export,120,electronics,1,1504308.67
E02,FY2026,export_collections,active,export,120,manufactured_goods,1,2934307.53
E02,FY2026,export_collections,active,export,180,pharmaceuticals,1,20045183.46
E02,FY2026,export_collections,active,import,30,electronics,1,32675212.07
E02,FY2026,export_collections,active,import,30,platinum_group_metals,2,8098588.470000001
E02,FY2026,export_collections,active,import,30,telecom_equipment,1,3210362.79
E02,FY2026,export_collections,active,import,60,agri_produce,1,853355.67
E02,FY2026,export_collections,active,import,60,gold,1,1211669.68
E02,FY2026,export_collections,active,import,90,chemicals,1,6030609.38
E02,FY2026,export_collections,active,import,90,gold,1,7719074.3
E02,FY2026,export_collections,active,import,120,platinum_group_metals,1,11414160.49
E02,FY2026,export_collections,active,import,180,pharmaceuticals,1,783369.61
E02,FY2026,export_collections,active,import,180,telecom_equipment,1,8115926.53
E02,FY2026,export_collections,active,import,365,consumer_goods,1,6926749.66
E02,FY2026,export_collections,expired,export,60,telecom_equipment,1,733272.17
E02,FY2026,export_collections,expired,import,30,consumer_goods,1,1753461.2
E02,FY2026,export_collections,expired,import,60,gold,1,1064328.82
E02,FY2026,export_collections,expired,import,60,manufactured_goods,1,3822187.85
E02,FY2026,export_collections,issued,export,90,iron_ore,1,1018476.25
E02,FY2026,export_collections,issued,export,90,telecom_equipment,1,11200449.62
E02,FY2026,export_collections,issued,export,180,telecom_equipment,1,19008537.91
E02,FY2026,export_collections,issued,export,270,agri_produce,1,25292359.87
E02,FY2026,export_collections,issued,export,270,chemicals,2,7442936.59
E02,FY2026,export_collections,issued,import,120,electronics,1,925704.42
E02,FY2026,export_collections,issued,import,365,agri_produce,1,798951.98
E02,FY2026,export_collections,settled,export,30,agri_produce,1,990351.58
E02,FY2026,export_collections,settled,export,30,consumer_goods,1,273557.68
E02,FY2026,export_collections,settled,export,30,platinum_group_metals,1,16823423.11
E02,FY2026,export_collections,settled,export,60,chemicals,1,500578.1
E02,FY2026,export_collections,settled,export,60,copper,1,2027110.02
E02,FY2026,export_collections,settled,export,60,manufactured_goods,1,9580578.92
E02,FY2026,export_collections,settled,export,90,coal,1,842675.53
E02,FY2026,export_collections,settled,export,90,gold,1,140514.95
E02,FY2026,export_collections,settled,export,120,manufactured_goods,2,16612066.690000001
E02,FY2026,export_collections,settled,export,180,iron_ore,1,1964539.55
E02,FY2026,export_collections,settled,import,30,electronics,1,10455013.92
E02,FY2026,export_collections,settled,import,30,gold,1,6368537.0
E02,FY2026,export_collections,settled,import,30,manufactured_goods,1,6248127.45
E02,FY2026,export_collections,settled,import,60,agri_produce,1,4353445.74
E02,FY2026,export_collections,settled,import,60,platinum_group_metals,1,5239968.47
E02,FY2026,export_collections,settled,import,90,electronics,1,4379850.75
E02,FY2026,export_collections,settled,import,120,electronics,2,2856785.76
E02,FY2026,export_collections,settled,import,270,telecom_equipment,2,13753843.58
E02,FY2026,export_collections,settled,import,365,pharmaceuticals,1,1407485.64
E02,FY2026,guarantees,active,export,30,advance_payment_guarantee,1,6796671.5
E02,FY2026,guarantees,active,export,30,bid_bond,2,11754393.120000001
E02,FY2026,guarantees,active,export,30,performance_guarantee,1,5930165.46
E02,FY2026,guarantees,active,export,60,performance_guarantee,1,1340539.99
E02,FY2026,guarantees,active,export,90,advance_payment_guarantee,3,18082809.36
E02,FY2026,guarantees,active,export,90,bid_bond,1,2075206.17
E02,FY2026,guarantees,active,export,120,advance_payment_guarantee,2,47196009.9
E02,FY2026,guarantees,active,export,180,advance_payment_guarantee,1,840006.33
E02,FY2026,guarantees,active,export,180,bid_bond,2,8518268.280000001
E02,FY2026,guarantees,active,export,270,advance_payment_guarantee,1,3994873.88
E02,FY2026,guarantees,active,export,270,bid_bond,1,565434.13
E02,FY2026,guarantees,active,import,30,advance_payment_guarantee,2,4181374.8699999996
E02,FY2026,guarantees,active,import,30,performance_guarantee,3,4620809.93
E02,FY2026,guarantees,active,import,60,advance_payment_guarantee,2,5325433.470000001
E02,FY2026,guarantees,active,import,60,bid_bond,1,7316930.05
E02,FY2026,guarantees,active,import,60,performance_guarantee,1,3604265.57
E02,FY2026,guarantees,active,import,90,bid_bond,2,17936083.009999998
E02,FY2026,guarantees,active,import,120,advance_payment_guarantee,2,1910003.3199999998
E02,FY2026,guarantees,active,import,120,bid_bond,1,4705362.68
E02,FY2026,guarantees,active,import,120,performance_guarantee,2,24393650.06
E02,FY2026,guarantees,active,import,180,performance_guarantee,1,5581647.41
E02,FY2026,guarantees,active,import,365,performance_guarantee,2,5291754.25
E02,FY2026,guarantees,expired,export,30,advance_payment_guarantee,1,2779602.66
E02,FY2026,guarantees,expired,export,60,bid_bond,1,513794.33
E02,FY2026,guarantees,expired,export,60,performance_guarantee,1,873194.22
E02,FY2026,guarantees,expired,export,90,bid_bond,1,1437061.08
E02,FY2026,guarantees,expired,import,90,advance_payment_guarantee,1,2414260.04
E02,FY2026,guarantees,issued,export,60,performance_guarantee,1,12114666.68
E02,FY2026,guarantees,issued,export,120,advance_payment_guarantee,1,2374530.12
E02,FY2026,guarantees,issued,export,120,bid_bond,1,3229791.81
E02,FY2026,guarantees,issued,export,180,performance_guarantee,1,14984758.82
E02,FY2026,guarantees,issued,export,365,performance_guarantee,1,2035398.7
E02,FY2026,guarantees,issued,import,30,advance_payment_guarantee,1,9183253.19
E02,FY2026,guarantees,issued,import,30,bid_bond,2,17556517.45
E02,FY2026,guarantees,issued,import,60,advance_payment_guarantee,1,11380896.35
E02,FY2026,guarantees,issued,import,60,bid_bond,1,234236.79
E02,FY2026,guarantees,issued,import,90,advance_payment_guarantee,1,2909232.69
E02,FY2026,guarantees,issued,import,120,advance_payment_guarantee,1,902448.2
E02,FY2026,guarantees,settled,export,30,advance_payment_guarantee,1,2952679.93
E02,FY2026,guarantees,settled,export,30,bid_bond,1,1351323.53
E02,FY2026,guarantees,settled,export,60,advance_payment_guarantee,1,10430778.24
E02,FY2026,guarantees,settled,export,60,bid_bond,2,14633824.55
E02,FY2026,guarantees,settled,export,90,bid_bond,1,11079764.85
E02,FY2026,guarantees,settled,export,90,performance_guarantee,2,3298429.47
E02,FY2026,guarantees,settled,export,120,advance_payment_guarantee,1,952917.05
E02,FY2026,guarantees,settled,export,180,performance_guarantee,3,2632909.54
E02,FY2026,guarantees,settled,export,270,performance_guarantee,1,2362974.92
E02,FY2026,guarantees,settled,import,30,bid_bond,1,3390464.1
E02,FY2026,guarantees,settled,import,60,bid_bond,1,303725.74
E02,FY2026,guarantees,settled,import,90,advance_payment_guarantee,2,12069374.72
E02,FY2026,guarantees,settled,import,90,bid_bond,1,947987.83
E02,FY2026,guarantees,settled,import,90,performance_guarantee,1,967266.72
E02,FY2026,guarantees,settled,import,120,advance_payment_guarantee,2,3666370.3899999997
E02,FY2026,guarantees,settled,import,120,bid_bond,1,3476503.97
E02,FY2026,guarantees,settled,import,120,performance_guarantee,2,6569155.6
E02,FY2026,guarantees,settled,import,180,bid_bond,1,803457.2
E02,FY2026,guarantees,settled,import,270,bid_bond,1,5853022.34
E02,FY2026,letters_of_credit,active,export,30,chemicals,1,325209.24
E02,FY2026,letters_of_credit,active,export,30,gold,1,15672064.65
E02,FY2026,letters_of_credit,active,export,30,iron_ore,1,1693465.23
E02,FY2026,letters_of_credit,active,export,30,manufactured_goods,1,3496845.7
E02,FY2026,letters_of_credit,active,export,30,telecom_equipment,1,4041180.48
E02,FY2026,letters_of_credit,active,export,60,consumer_goods,1,1345904.73
E02,FY2026,letters_of_credit,active,export,60,copper,1,2868082.96
E02,FY2026,letters_of_credit,active,export,90,coal,1,766661.42
E02,FY2026,letters_of_credit,active,export,90,pharmaceuticals,1,1064664.09
E02,FY2026,letters_of_credit,active,export,180,coal,1,10634045.12
E02,FY2026,letters_of_credit,active,export,180,consumer_goods,1,3038400.75
E02,FY2026,letters_of_credit,active,export,180,platinum_group_metals,1,9502482.68
E02,FY2026,letters_of_credit,active,export,270,consumer_goods,1,1142749.16
E02,FY2026,letters_of_credit,active,export,270,manufactured_goods,1,1911044.35
E02,FY2026,letters_of_credit,active,export,270,platinum_group_metals,1,1809182.01
E02,FY2026,letters_of_credit,active,import,30,chemicals,1,154963.54
E02,FY2026,letters_of_credit,active,import,30,coal,1,4402841.25
E02,FY2026,letters_of_credit,active,import,30,copper,1,287313.44
E02,FY2026,letters_of_credit,active,import,30,gold,1,1134096.32
E02,FY2026,letters_of_credit,active,import,30,manufactured_goods,1,2743829.5
E02,FY2026,letters_of_credit,active,import,30,platinum_group_metals,1,131089.76
E02,FY2026,letters_of_credit,active,import,60,chemicals,1,1366953.05
E02,FY2026,letters_of_credit,active,import,60,electronics,1,4895572.07
E02,FY2026,letters_of_credit,active,import,60,manufactured_goods,1,1006824.93
E02,FY2026,letters_of_credit,active,import,60,telecom_equipment,3,2932690.3
E02,FY2026,letters_of_credit,active,import,90,chemicals,3,2629955.5200000005
E02,FY2026,letters_of_credit,active,import,90,coal,1,3255784.07
E02,FY2026,letters_of_credit,active,import,90,consumer_goods,1,2526031.33
E02,FY2026,letters_of_credit,active,import,90,electronics,1,1260765.22
E02,FY2026,letters_of_credit,active,import,90,iron_ore,2,14549253.48
E02,FY2026,letters_of_credit,active,import,90,pharmaceuticals,1,1745166.51
E02,FY2026,letters_of_credit,active,import,90,platinum_group_metals,1,4893389.97
E02,FY2026,letters_of_credit,active,import,120,agri_produce,2,19498810.41
E02,FY2026,letters_of_credit,active,import,120,consumer_goods,1,4322005.53
E02,FY2026,letters_of_credit,active,import,120,manufactured_goods,1,3075992.07
E02,FY2026,letters_of_credit,active,import,120,pharmaceuticals,1,180204.2
E02,FY2026,letters_of_credit,active,import,120,platinum_group_metals,1,600374.21
E02,FY2026,letters_of_credit,active,import,120,telecom_equipment,1,494859.82
E02,FY2026,letters_of_credit,active,import,180,agri_produce,1,2005504.91
E02,FY2026,letters_of_credit,active,import,180,chemicals,1,2103884.78
E02,FY2026,letters_of_credit,active,import,180,consumer_goods,1,4085352.52
E02,FY2026,letters_of_credit,active,import,270,manufactured_goods,1,487546.5
E02,FY2026,letters_of_credit,active,import,365,copper,1,5306931.28
E02,FY2026,letters_of_credit,active,import,365,pharmaceuticals,1,2377545.98
E02,FY2026,letters_of_credit,expired,export,60,chemicals,1,627063.87
E02,FY2026,letters_of_credit,expired,export,120,agri_produce,1,3153908.04
E02,FY2026,letters_of_credit,expired,import,30,chemicals,1,2255506.02
E02,FY2026,letters_of_credit,expired,import,90,consumer_goods,1,4151790.85
E02,FY2026,letters_of_credit,expired,import,90,iron_ore,1,218940.38
E02,FY2026,letters_of_credit,issued,export,60,agri_produce,1,3369216.11
E02,FY2026,letters_of_credit,issued,export,60,coal,1,589477.24
E02,FY2026,letters_of_credit,issued,export,60,electronics,1,2393578.27
E02,FY2026,letters_of_credit,issued,export,90,manufactured_goods,1,6247568.35
E02,FY2026,letters_of_credit,issued,export,90,platinum_group_metals,1,732759.49
E02,FY2026,letters_of_credit,issued,export,120,agri_produce,1,6773690.81
E02,FY2026,letters_of_credit,issued,export,120,coal,1,3958807.83
E02,FY2026,letters_of_credit,issued,import,60,coal,1,1413116.44
E02,FY2026,letters_of_credit,issued,import,60,platinum_group_metals,1,3445857.87
E02,FY2026,letters_of_credit,issued,import,90,copper,1,1606086.13
E02,FY2026,letters_of_credit,issued,import,270,copper,1,912078.1
E02,FY2026,letters_of_credit,issued,import,270,pharmaceuticals,1,6354334.98
E02,FY2026,letters_of_credit,settled,export,30,chemicals,1,3518798.78
E02,FY2026,letters_of_credit,settled,export,30,electronics,1,2235463.52
