entity_id,fiscal_year,counterparty_country,direction,txn_count,value_zar,dataset
E13,FY2024,Brazil,inbound,36,11423392.23,cross_border_payments
E13,FY2024,Brazil,outbound,44,8158934.88,cross_border_payments
E13,FY2024,China,inbound,23,4389936.18,cross_border_payments
E13,FY2024,China,outbound,30,11104830.52,cross_border_payments
E13,FY2024,Germany,inbound,35,10838426.01,cross_border_payments
E13,FY2024,Germany,outbound,29,6854194.36,cross_border_payments
E13,FY2024,India,inbound,33,8047325.19,cross_border_payments
E13,FY2024,India,outbound,35,7804366.83,cross_border_payments
E13,FY2024,Japan,inbound,19,3596068.94,cross_border_payments
E13,FY2024,Japan,outbound,26,5025126.26,cross_border_payments
E13,FY2024,Netherlands,inbound,32,4796412.01,cross_border_payments
E13,FY2024,Netherlands,outbound,44,9409566.32,cross_border_payments
E13,FY2024,Switzerland,inbound,26,4558441.7,cross_border_payments
E13,FY2024,Switzerland,outbound,46,7875172.63,cross_border_payments
E13,FY2024,United Arab Emirates,inbound,30,5904161.6,cross_border_payments
E13,FY2024,United Arab Emirates,outbound,42,7087874.26,cross_border_payments
E13,FY2024,United Kingdom,inbound,37,10631125.16,cross_border_payments
E13,FY2024,United Kingdom,outbound,47,8450711.4,cross_border_payments
E13,FY2024,United States,inbound,24,3644797.3800000004,cross_border_payments
E13,FY2024,United States,outbound,29,6998676.94,cross_border_payments
E13,FY2024,Unknown,inbound,7,1935382.82,cross_border_payments
E13,FY2024,Unknown,outbound,10,2713743.96,cross_border_payments
E13,FY2025,Brazil,inbound,54,11873435.18,cross_border_payments
E13,FY2025,Brazil,outbound,51,10320546.22,cross_border_payments
E13,FY2025,China,inbound,43,15981903.75,cross_border_payments
E13,FY2025,China,outbound,62,16200545.620000001,cross_border_payments
E13,FY2025,Germany,inbound,60,12341256.36,cross_border_payments
E13,FY2025,Germany,outbound,46,12805742.88,cross_border_payments
E13,FY2025,India,inbound,42,12120448.43,cross_border_payments
E13,FY2025,India,outbound,46,11273793.61,cross_border_payments
E13,FY2025,Japan,inbound,46,12698376.92,cross_border_payments
E13,FY2025,Japan,outbound,51,16058265.35,cross_border_payments
E13,FY2025,Netherlands,inbound,42,11955090.73,cross_border_payments
E13,FY2025,Netherlands,outbound,49,10136508.56,cross_border_payments
E13,FY2025,Switzerland,inbound,55,13651693.19,cross_border_payments
E13,FY2025,Switzerland,outbound,54,15017817.77,cross_border_payments
E13,FY2025,United Arab Emirates,inbound,50,10493909.09,cross_border_payments
E13,FY2025,United Arab Emirates,outbound,54,14583938.469999999,cross_border_payments
E13,FY2025,United Kingdom,inbound,50,13638977.52,cross_border_payments
E13,FY2025,United Kingdom,outbound,49,11321273.59,cross_border_payments
E13,FY2025,United States,inbound,57,10003224.56,cross_border_payments
E13,FY2025,United States,outbound,43,11803133.08,cross_border_payments
E13,FY2025,Unknown,inbound,9,1556135.06,cross_border_payments
E13,FY2025,Unknown,outbound,6,763262.23,cross_border_payments
E13,FY2026,Brazil,inbound,60,13812013.06,cross_border_payments
E13,FY2026,Brazil,outbound,54,14028752.879999999,cross_border_payments
E13,FY2026,China,inbound,77,20013981.02,cross_border_payments
E13,FY2026,China,outbound,59,10965250.89,cross_border_payments
E13,FY2026,Germany,inbound,52,12530875.34,cross_border_payments
E13,FY2026,Germany,outbound,69,14261298.42,cross_border_payments
E13,FY2026,India,inbound,60,20320432.52,cross_border_payments
E13,FY2026,India,outbound,59,17612070.29,cross_border_payments
E13,FY2026,Japan,inbound,46,13527958.59,cross_border_payments
E13,FY2026,Japan,outbound,64,18827108.53,cross_border_payments
E13,FY2026,Netherlands,inbound,59,17216096.580000002,cross_border_payments
E13,FY2026,Netherlands,outbound,38,11270269.08,cross_border_payments
E13,FY2026,Switzerland,inbound,50,7698071.22,cross_border_payments
E13,FY2026,Switzerland,outbound,58,15969914.129999999,cross_border_payments
E13,FY2026,United Arab Emirates,inbound,66,15482779.18,cross_border_payments
E13,FY2026,United Arab Emirates,outbound,65,16408714.959999999,cross_border_payments
E13,FY2026,United Kingdom,inbound,56,14604693.620000001,cross_border_payments
E13,FY2026,United Kingdom,outbound,49,17830443.08,cross_border_payments
E13,FY2026,United States,inbound,44,9282785.1,cross_border_payments
E13,FY2026,United States,outbound,73,18896048.39,cross_border_payments
E13,FY2026,Unknown,inbound,9,2330165.69,cross_border_payments
E13,FY2026,Unknown,outbound,8,1335794.12,cross_border_payments
E14,FY2024,Brazil,inbound,194,100864099.04,cross_border_payments
E14,FY2024,Brazil,outbound,198,84927984.17,cross_border_payments
E14,FY2024,China,inbound,185,97582773.25,cross_border_payments
E14,FY2024,China,outbound,214,89186490.1,cross_border_payments
E14,FY2024,Germany,inbound,156,82305247.91,cross_border_payments
E14,FY2024,Germany,outbound,189,70671428.6,cross_border_payments
E14,FY2024,India,inbound,192,86622491.08,cross_border_payments
E14,FY2024,India,outbound,176,95776845.95,cross_border_payments
E14,FY2024,Japan,inbound,194,113643220.11,cross_border_payments
E14,FY2024,Japan,outbound,236,134729975.96,cross_border_payments
E14,FY2024,Netherlands,inbound,190,97054262.51,cross_border_payments
E14,FY2024,Netherlands,outbound,216,73538315.62,cross_border_payments
E14,FY2024,Switzerland,inbound,181,86864485.25,cross_border_payments
E14,FY2024,Switzerland,outbound,199,103664223.58,cross_border_payments
E14,FY2024,United Arab Emirates,inbound,179,84667399.9,cross_border_payments
E14,FY2024,United Arab Emirates,outbound,209,109274473.69,cross_border_payments
E14,FY2024,United Kingdom,inbound,198,98189166.32,cross_border_payments
E14,FY2024,United Kingdom,outbound,196,112378801.62,cross_border_payments
E14,FY2024,United States,inbound,184,81245340.01,cross_border_payments
E14,FY2024,United States,outbound,231,109677527.62,cross_border_payments
E14,FY2024,Unknown,inbound,17,9428542.89,cross_border_payments
E14,FY2024,Unknown,outbound,35,15054877.86,cross_border_payments
E14,FY2025,Brazil,inbound,205,103882903.8,cross_border_payments
E14,FY2025,Brazil,outbound,223,123775947.81,cross_border_payments
E14,FY2025,China,inbound,189,81732504.82,cross_border_payments
E14,FY2025,China,outbound,233,123055865.18,cross_border_payments
E14,FY2025,Germany,inbound,197,101594261.37,cross_border_payments
E14,FY2025,Germany,outbound,199,88572956.19,cross_border_payments
E14,FY2025,India,inbound,201,118602526.07,cross_border_payments
E14,FY2025,India,outbound,207,105024058.44,cross_border_payments
E14,FY2025,Japan,inbound,180,121985667.78,cross_border_payments
E14,FY2025,Japan,outbound,222,93685310.06,cross_border_payments
E14,FY2025,Netherlands,inbound,214,88868153.7,cross_border_payments
E14,FY2025,Netherlands,outbound,211,111709781.76,cross_border_payments
E14,FY2025,Switzerland,inbound,188,89519829.05,cross_border_payments
E14,FY2025,Switzerland,outbound,183,95841016.3,cross_border_payments
E14,FY2025,United Arab Emirates,inbound,198,100375211.26,cross_border_payments
E14,FY2025,United Arab Emirates,outbound,221,121053571.46,cross_border_payments
E14,FY2025,United Kingdom,inbound,214,96749271.84,cross_border_payments
E14,FY2025,United Kingdom,outbound,206,97869567.62,cross_border_payments
E14,FY2025,United States,inbound,185,87258306.65,cross_border_payments
E14,FY2025,United States,outbound,206,101637236.64999999,cross_border_payments
E14,FY2025,Unknown,inbound,31,19583824.94,cross_border_payments
E14,FY2025,Unknown,outbound,33,11281279.69,cross_border_payments
E14,FY2026,Brazil,inbound,181,88436238.89,cross_border_payments
E14,FY2026,Brazil,outbound,204,78839612.87,cross_border_payments
E14,FY2026,China,inbound,189,110305194.09,cross_border_payments
E14,FY2026,China,outbound,202,110525186.27,cross_border_payments
E14,FY2026,Germany,inbound,160,73874401.2,cross_border_payments
E14,FY2026,Germany,outbound,194,94785848.08,cross_border_payments
E14,FY2026,India,inbound,187,106317803.31,cross_border_payments
E14,FY2026,India,outbound,218,120167597.8,cross_border_payments
E14,FY2026,Japan,inbound,192,86540749.99,cross_border_payments
E14,FY2026,Japan,outbound,225,97998825.24,cross_border_payments
E14,FY2026,Netherlands,inbound,170,75937125.73,cross_border_payments
E14,FY2026,Netherlands,outbound,245,114618244.72,cross_border_payments
E14,FY2026,Switzerland,inbound,209,93239971.85,cross_border_payments
E14,FY2026,Switzerland,outbound,203,129117171.88,cross_border_payments
E14,FY2026,United Arab Emirates,inbound,190,101055349.71,cross_border_payments
E14,FY2026,United Arab Emirates,outbound,198,88856615.97,cross_border_payments
E14,FY2026,United Kingdom,inbound,209,86880269.44,cross_border_payments
E14,FY2026,United Kingdom,outbound,202,112419185.36,cross_border_payments
E14,FY2026,United States,inbound,168,89950291.99,cross_border_payments
E14,FY2026,United States,outbound,201,85150620.45,cross_border_payments
E14,FY2026,Unknown,inbound,26,14082616.01,cross_border_payments
E14,FY2026,Unknown,outbound,37,14215507.68,cross_border_payments
E15,FY2024,Brazil,inbound,198,91241414.39,cross_border_payments
E15,FY2024,Brazil,outbound,201,103126368.32,cross_border_payments
E15,FY2024,China,inbound,162,66661556.69,cross_border_payments
E15,FY2024,China,outbound,201,105960916.62,cross_border_payments
E15,FY2024,Germany,inbound,187,80643674.51,cross_border_payments
E15,FY2024,Germany,outbound,175,72173079.78,cross_border_payments
E15,FY2024,India,inbound,205,89018793.08,cross_border_payments
E15,FY2024,India,outbound,210,98675839.46000001,cross_border_payments
E15,FY2024,Japan,inbound,175,79400407.98,cross_border_payments
E15,FY2024,Japan,outbound,194,93007571.38,cross_border_payments
E15,FY2024,Netherlands,inbound,189,90449341.45,cross_border_payments
E15,FY2024,Netherlands,outbound,209,120892415.68,cross_border_payments
E15,FY2024,Switzerland,inbound,177,87289204.14,cross_border_payments
E15,FY2024,Switzerland,outbound,213,119798722.47,cross_border_payments
E15,FY2024,United Arab Emirates,inbound,189,98612158.81,cross_border_payments
E15,FY2024,United Arab Emirates,outbound,173,87707888.33,cross_border_payments
E15,FY2024,United Kingdom,inbound,167,89758128.89,cross_border_payments
E15,FY2024,United Kingdom,outbound,204,87645131.77,cross_border_payments
E15,FY2024,United States,inbound,191,102320593.51,cross_border_payments
E15,FY2024,United States,outbound,201,85941649.8,cross_border_payments
E15,FY2024,Unknown,inbound,46,35170465.11,cross_border_payments
E15,FY2024,Unknown,outbound,32,12502468.66,cross_border_payments
E15,FY2025,Brazil,inbound,198,93495172.58,cross_border_payments
E15,FY2025,Brazil,outbound,231,106472015.37,cross_border_payments
E15,FY2025,China,inbound,195,99450976.84,cross_border_payments
E15,FY2025,China,outbound,231,125034144.97,cross_border_payments
E15,FY2025,Germany,inbound,179,101528651.94,cross_border_payments
E15,FY2025,Germany,outbound,204,92495084.58,cross_border_payments
E15,FY2025,India,inbound,196,95294773.85,cross_border_payments
E15,FY2025,India,outbound,226,102661803.92,cross_border_payments
E15,FY2025,Japan,inbound,202,94292910.39,cross_border_payments
E15,FY2025,Japan,outbound,193,85793654.21,cross_border_payments
E15,FY2025,Netherlands,inbound,194,100397092.55,cross_border_payments
E15,FY2025,Netherlands,outbound,205,94788981.39,cross_border_payments
E15,FY2025,Switzerland,inbound,210,105717472.6,cross_border_payments
E15,FY2025,Switzerland,outbound,195,118495999.43,cross_border_payments
E15,FY2025,United Arab Emirates,inbound,196,86044995.27,cross_border_payments
E15,FY2025,United Arab Emirates,outbound,199,109353084.46,cross_border_payments
E15,FY2025,United Kingdom,inbound,182,85587958.07,cross_border_payments
E15,FY2025,United Kingdom,outbound,211,88719510.92,cross_border_payments
E15,FY2025,United States,inbound,193,86271402.63,cross_border_payments
E15,FY2025,United States,outbound,205,109184498.61,cross_border_payments
E15,FY2025,Unknown,inbound,31,20445378.45,cross_border_payments
E15,FY2025,Unknown,outbound,29,16882229.71,cross_border_payments
E15,FY2026,Brazil,inbound,206,88165759.61,cross_border_payments
E15,FY2026,Brazil,outbound,203,82015650.85,cross_border_payments
E15,FY2026,China,inbound,184,111691704.76,cross_border_payments
E15,FY2026,China,outbound,214,130506150.51,cross_border_payments
E15,FY2026,Germany,inbound,203,113426836.14999999,cross_border_payments
E15,FY2026,Germany,outbound,190,98987670.31,cross_border_payments
E15,FY2026,India,inbound,177,75192791.63,cross_border_payments
E15,FY2026,India,outbound,199,126060145.65,cross_border_payments
E15,FY2026,Japan,inbound,177,73342071.36,cross_border_payments
E15,FY2026,Japan,outbound,196,111232879.68,cross_border_payments
E15,FY2026,Netherlands,inbound,192,99621773.48,cross_border_payments
E15,FY2026,Netherlands,outbound,201,115576989.41,cross_border_payments
E15,FY2026,Switzerland,inbound,185,99496929.81,cross_border_payments
E15,FY2026,Switzerland,outbound,196,108844404.22,cross_border_payments
E15,FY2026,United Arab Emirates,inbound,188,110310898.72,cross_border_payments
E15,FY2026,United Arab Emirates,outbound,204,123338496.68,cross_border_payments
E15,FY2026,United Kingdom,inbound,171,83640537.44,cross_border_payments
E15,FY2026,United Kingdom,outbound,193,92433777.66,cross_border_payments
E15,FY2026,United States,inbound,203,87422838.7,cross_border_payments
E15,FY2026,United States,outbound,181,89583422.78999999,cross_border_payments
E15,FY2026,Unknown,inbound,29,18322008.92,cross_border_payments
E15,FY2026,Unknown,outbound,38,14145090.4,cross_border_payments
E16,FY2024,Brazil,inbound,194,115778883.83,cross_border_payments
E16,FY2024,Brazil,outbound,222,135992627.72,cross_border_payments
E16,FY2024,Cameroon,inbound,415,285471904.68,cross_border_payments
E16,FY2024,Cameroon,outbound,431,245810898.10999998,cross_border_payments
E16,FY2024,China,inbound,225,128489696.64,cross_border_payments
E16,FY2024,China,outbound,214,149304667.07,cross_border_payments
E16,FY2024,Germany,inbound,215,167161701.89000002,cross_border_payments
E16,FY2024,Germany,outbound,241,145559090.08,cross_border_payments
E16,FY2024,Ghana,inbound,420,265385549.02,cross_border_payments
E16,FY2024,Ghana,outbound,518,325261134.44,cross_border_payments
E16,FY2024,India,inbound,188,126958736.82,cross_border_payments
E16,FY2024,India,outbound,241,120916836.99,cross_border_payments
E16,FY2024,Ivory Coast,inbound,333,193965770.60999998,cross_border_payments
E16,FY2024,Ivory Coast,outbound,429,255488171.51,cross_border_payments
E16,FY2024,Japan,inbound,195,123083181.81,cross_border_payments
E16,FY2024,Japan,outbound,236,120629813.32,cross_border_payments
E16,FY2024,Kenya,inbound,70,35898609.8,cross_border_payments
E16,FY2024,Kenya,outbound,81,64792970.71,cross_border_payments
E16,FY2024,Netherlands,inbound,196,114093982.19,cross_border_payments
E16,FY2024,Netherlands,outbound,215,129765713.48,cross_border_payments
E16,FY2024,Nigeria,inbound,413,282026656.15,cross_border_payments
E16,FY2024,Nigeria,outbound,495,375139196.49,cross_border_payments
E16,FY2024,South Sudan,inbound,416,243465539.25,cross_border_payments
E16,FY2024,South Sudan,outbound,407,243472098.28,cross_border_payments
E16,FY2024,Sudan,inbound,358,224220197.88,cross_border_payments
E16,FY2024,Sudan,outbound,387,221443328.95,cross_border_payments
E16,FY2024,Switzerland,inbound,207,96390165.51,cross_border_payments
E16,FY2024,Switzerland,outbound,219,134481884.92,cross_border_payments
E16,FY2024,Uganda,inbound,384,230881470.19,cross_border_payments
E16,FY2024,Uganda,outbound,432,275229520.0,cross_border_payments
E16,FY2024,United Arab Emirates,inbound,211,138060614.65,cross_border_payments
E16,FY2024,United Arab Emirates,outbound,199,109140256.15,cross_border_payments
E16,FY2024,United Kingdom,inbound,220,132302045.65,cross_border_payments
E16,FY2024,United Kingdom,outbound,217,129192878.29,cross_border_payments
E16,FY2024,United States,inbound,194,139456127.92,cross_border_payments
E16,FY2024,United States,outbound,232,141608819.62,cross_border_payments
E16,FY2024,Unknown,inbound,68,33365594.96,cross_border_payments
E16,FY2024,Unknown,outbound,70,37652092.96,cross_border_payments
E16,FY2025,Brazil,inbound,226,136543141.62,cross_border_payments
E16,FY2025,Brazil,outbound,213,125232729.9,cross_border_payments
E16,FY2025,Cameroon,inbound,378,250803592.53,cross_border_payments
E16,FY2025,Cameroon,outbound,428,227035567.27,cross_border_payments
E16,FY2025,China,inbound,174,108169974.41,cross_border_payments
E16,FY2025,China,outbound,255,156066182.35,cross_border_payments
E16,FY2025,Germany,inbound,212,116749351.26,cross_border_payments
E16,FY2025,Germany,outbound,245,185874585.32,cross_border_payments
E16,FY2025,Ghana,inbound,485,276460293.76,cross_border_payments
E16,FY2025,Ghana,outbound,535,320367437.32,cross_border_payments
E16,FY2025,India,inbound,244,128650830.05,cross_border_payments
E16,FY2025,India,outbound,192,132275408.7,cross_border_payments
